"","cancertype","variable",".y.","group1","group2","p","p.adj","p.format","p.signif","method","ESig3","ESig4","direction","mean_diff","logP_direction","significant"
"949","LIHC","B Cells Memory","value","ESig4","ESig3",0.961956755819535,0.99,"0.96196","ns","Wilcoxon",0.0151038169553806,0.00808301478911082,"""sig3""^""HI""",0.00702080216626977,-0.00436480540245009,0
"950","LIHC","B Cells Naive","value","ESig4","ESig3",0.0634738129622493,0.12,"0.06347","ns","Wilcoxon",0.0432716261177124,0.0267626981320744,"""sig3""^""HI""",0.0165089279856381,-0.920818753952375,0
"951","LIHC","Dendritic Cells Activated","value","ESig4","ESig3",0.298211831121487,0.44,"0.29821","ns","Wilcoxon",0.000660915079817386,0.00031372405301973,"""sig3""^""HI""",0.000347191026797657,-0.356547323513813,0
"952","LIHC","Dendritic Cells Resting","value","ESig4","ESig3",0.653088470544921,0.76,"0.65309","ns","Wilcoxon",0.0121837060168577,0.0117129792087319,"""sig3""^""HI""",0.000470726808125798,-0.119186407719209,0
"953","LIHC","Macrophages M0","value","ESig4","ESig3",0.508706059943469,0.67,"0.50871","ns","Wilcoxon",0.052840570742474,0.0608880157739749,"""sig4""^""HI""",-0.00804744503150084,0.173925197299174,0
"954","LIHC","Macrophages M1","value","ESig4","ESig3",0.78240825862031,0.87,"0.78241","ns","Wilcoxon",0.0583189860887768,0.0583122219770801,"""sig3""^""HI""",6.76411169673458e-06,-0.0604807473813815,0
"955","LIHC","Macrophages M2","value","ESig4","ESig3",0.937492327884064,0.98,"0.93749","ns","Wilcoxon",0.262802413871744,0.252808933068531,"""sig3""^""HI""",0.00999348080321305,-0.00877392430750515,0
"956","LIHC","Mast Cells Activated","value","ESig4","ESig3",0.334683390037437,0.49,"0.33468","ns","Wilcoxon",0.00490760947996265,0.00254761414135855,"""sig3""^""HI""",0.00235999533860409,-0.309803919971486,0
"957","LIHC","Mast Cells Resting","value","ESig4","ESig3",0.00253209387340858,0.011,"0.00253","**","Wilcoxon",0.0497863783018574,0.0828868046934078,"""sig4""^""HI""",-0.0331004263915504,1.95860731484178,1
"958","LIHC","Monocytes","value","ESig4","ESig3",0.0061816968316135,0.022,"0.00618","**","Wilcoxon",0.0357929428795871,0.0602175037268347,"""sig4""^""HI""",-0.0244245608472477,1.65757731917779,1
"959","LIHC","NK Cells Activated","value","ESig4","ESig3",0.555254595899157,0.69,"0.55525","ns","Wilcoxon",0.0545701263116485,0.0521678457801268,"""sig3""^""HI""",0.00240228053152172,-0.161150909262745,0
"960","LIHC","NK Cells Resting","value","ESig4","ESig3",0.124982366548992,0.21,"0.12498","ns","Wilcoxon",0.00326825732320833,0.013921178889619,"""sig4""^""HI""",-0.0106529215664107,0.677780705266081,0
"961","LIHC","Plasma Cells","value","ESig4","ESig3",0.00567887227199216,0.021,"0.00568","**","Wilcoxon",0.0318414142398508,0.0215660794792195,"""sig3""^""HI""",0.0102753347606313,-1.67778070526608,1
"962","LIHC","T Cells CD4 Memory Activated","value","ESig4","ESig3",0.490691539817619,0.66,"0.49069","ns","Wilcoxon",0.00229817244616862,0.000453618349071053,"""sig3""^""HI""",0.00184455409709757,-0.180456064458131,0
"963","LIHC","T Cells CD4 Memory Resting","value","ESig4","ESig3",0.93201299193989,0.98,"0.93201","ns","Wilcoxon",0.131397056204142,0.142727760608659,"""sig4""^""HI""",-0.0113307044045177,0.00877392430750515,0
"964","LIHC","T Cells CD4 Naive","value","ESig4","ESig3",0.0377803903442119,0.082,"0.03778","*","Wilcoxon",0,0.0049048493202538,"""sig4""^""HI""",-0.0049048493202538,1.08618614761628,0
"965","LIHC","T Cells CD8","value","ESig4","ESig3",0.45523205038094,0.62,"0.45523","ns","Wilcoxon",0.135832454025135,0.116704890836744,"""sig3""^""HI""",0.0191275631883904,-0.207608310501746,0
"966","LIHC","T Cells Follicular Helper","value","ESig4","ESig3",0.550459159364134,0.69,"0.55046","ns","Wilcoxon",0.0435668256210329,0.0425181598969608,"""sig3""^""HI""",0.00104866572407213,-0.161150909262745,0
"967","LIHC","T Cells gamma delta","value","ESig4","ESig3",0.093430840620031,0.17,"0.09343","ns","Wilcoxon",0.00524109505842983,0.00123246671623824,"""sig3""^""HI""",0.0040086283421916,-0.769551078621726,0
"968","LIHC","T Cells Regulatory Tregs","value","ESig4","ESig3",0.00783884758291994,0.025,"0.00784","**","Wilcoxon",0.0534765693868274,0.0347765905889503,"""sig3""^""HI""",0.0186999787978771,-1.60205999132796,1
"969","LIHC","Lymphocytes","value","ESig4","ESig3",0.0756620544846398,0.14,"0.07566","ns","Wilcoxon",0.519867413689536,0.465819153387028,"""sig3""^""HI""",0.0540482603025075,-0.853871964321762,0
"970","LIHC","Neutrophils...60","value","ESig4","ESig3",0.996959738112109,1,"0.99696","ns","Wilcoxon",0.00247285711006518,0.00343836731436823,"""sig4""^""HI""",-0.000965510204303056,0,0
"971","LIHC","Eosinophils...61","value","ESig4","ESig3",0.532518954642275,0.67,"0.53252","ns","Wilcoxon",0.000366206739322296,0.00105468265566519,"""sig4""^""HI""",-0.000688475916342891,0.173925197299174,0
"972","LIHC","Mast Cells","value","ESig4","ESig3",0.00304666538674356,0.013,"0.00305","**","Wilcoxon",0.05469398778182,0.0854344188347663,"""sig4""^""HI""",-0.0307404310529463,1.88605664769316,1
"973","LIHC","Dendritic Cells","value","ESig4","ESig3",0.9470312385742,0.98,"0.94703","ns","Wilcoxon",0.0128446210966751,0.0120267032617516,"""sig3""^""HI""",0.000817917834923456,-0.00877392430750515,0
"974","LIHC","Macrophages","value","ESig4","ESig3",0.587725442966242,0.71,"0.58773","ns","Wilcoxon",0.409754913582582,0.43222667454642,"""sig4""^""HI""",-0.0224717609638387,0.148741651280925,0
"975","LIHC","ADORA2A","value","ESig4","ESig3",0.00106829930476057,0.0064,"0.00107","**","Wilcoxon",7.43086956521739,6.97767857142857,"""sig3""^""HI""",0.45319099378882,-2.19382002601611,1
"976","LIHC","ARG1","value","ESig4","ESig3",0.193144288352727,0.31,"0.19314","ns","Wilcoxon",12.9197826086957,12.5373214285714,"""sig3""^""HI""",0.382461180124222,-0.508638306165727,0
"977","LIHC","BTLA","value","ESig4","ESig3",8.34364253691689e-05,0.0012,"8.3e-05","****","Wilcoxon",3.22260869565217,2.10625,"""sig3""^""HI""",1.11635869565217,-2.92081875395238,1
"978","LIHC","BTN3A1","value","ESig4","ESig3",0.664439064993433,0.77,"0.66444","ns","Wilcoxon",9.33934782608696,9.36982142857143,"""sig4""^""HI""",-0.0304736024844718,0.113509274827518,0
"979","LIHC","BTN3A2","value","ESig4","ESig3",0.882374459229713,0.95,"0.88237","ns","Wilcoxon",9.765,9.7775,"""sig4""^""HI""",-0.0124999999999993,0.0222763947111523,0
"980","LIHC","C10orf54","value","ESig4","ESig3",0.000430357463230497,0.0032,"0.00043","***","Wilcoxon",9.56978260869565,8.90857142857143,"""sig3""^""HI""",0.661211180124223,-2.49485002168009,1
"981","LIHC","CCL5","value","ESig4","ESig3",0.000560184736596949,0.0039,"0.00056","***","Wilcoxon",9.22282608695652,8.23285714285714,"""sig3""^""HI""",0.989968944099379,-2.4089353929735,1
"982","LIHC","CD274","value","ESig4","ESig3",0.604562463247032,0.73,"0.60456","ns","Wilcoxon",3.20521739130435,3.05,"""sig3""^""HI""",0.155217391304348,-0.136677139879544,0
"983","LIHC","CD276","value","ESig4","ESig3",0.652265092449194,0.76,"0.65227","ns","Wilcoxon",10.6484782608696,10.5692857142857,"""sig3""^""HI""",0.079192546583851,-0.119186407719209,0
"984","LIHC","CD27","value","ESig4","ESig3",2.63068077374369e-05,0.00041,"2.6e-05","****","Wilcoxon",6.38760869565217,4.89678571428571,"""sig3""^""HI""",1.49082298136646,-3.38721614328026,1
"985","LIHC","CD28","value","ESig4","ESig3",0.0101961146466526,0.029,"0.01020","*","Wilcoxon",5.52130434782609,4.95589285714286,"""sig3""^""HI""",0.565411490683229,-1.53760200210104,1
"986","LIHC","CD40","value","ESig4","ESig3",0.28948776347132,0.43,"0.28949","ns","Wilcoxon",8.64826086956522,8.33375,"""sig3""^""HI""",0.314510869565217,-0.366531544420413,0
"987","LIHC","CD40LG","value","ESig4","ESig3",0.00090346846704174,0.0057,"0.00090","***","Wilcoxon",4.47978260869565,3.50910714285714,"""sig3""^""HI""",0.970675465838509,-2.24412514432751,1
"988","LIHC","CD70","value","ESig4","ESig3",0.00794536732398569,0.025,"0.00795","**","Wilcoxon",2.43304347826087,1.72375,"""sig3""^""HI""",0.70929347826087,-1.60205999132796,1
"989","LIHC","CD80","value","ESig4","ESig3",0.0395952992251644,0.085,"0.03960","*","Wilcoxon",3.28413043478261,2.67339285714286,"""sig3""^""HI""",0.610737577639751,-1.07058107428571,0
"990","LIHC","CTLA4","value","ESig4","ESig3",0.00421523283211042,0.017,"0.00422","**","Wilcoxon",4.70130434782609,3.65160714285714,"""sig3""^""HI""",1.04969720496894,-1.76955107862173,1
"991","LIHC","CX3CL1","value","ESig4","ESig3",0.684091631146971,0.78,"0.68409","ns","Wilcoxon",9.82130434782609,9.6975,"""sig3""^""HI""",0.123804347826088,-0.10790539730952,0
"992","LIHC","CXCL10","value","ESig4","ESig3",0.986585798357214,0.99,"0.98659","ns","Wilcoxon",8.52543478260869,8.54535714285714,"""sig4""^""HI""",-0.0199223602484473,0.00436480540245009,0
"993","LIHC","CXCL9","value","ESig4","ESig3",0.443276062339878,0.61,"0.44328","ns","Wilcoxon",8.79978260869565,8.52857142857143,"""sig3""^""HI""",0.271211180124224,-0.214670164989233,0
"994","LIHC","EDNRB","value","ESig4","ESig3",0.533881653424746,0.67,"0.53388","ns","Wilcoxon",9.16326086956522,8.97267857142857,"""sig3""^""HI""",0.190582298136645,-0.173925197299174,0
"995","LIHC","ENTPD1","value","ESig4","ESig3",0.000207924057325938,0.0019,"0.00021","***","Wilcoxon",9.45608695652174,8.93767857142857,"""sig3""^""HI""",0.518408385093167,-2.72124639904717,1
"996","LIHC","GZMA","value","ESig4","ESig3",0.0019771417893599,0.0092,"0.00198","**","Wilcoxon",6.89891304347826,5.93928571428571,"""sig3""^""HI""",0.959627329192547,-2.03621217265444,1
"997","LIHC","HAVCR2","value","ESig4","ESig3",0.000658069350969031,0.0044,"0.00066","***","Wilcoxon",7.45065217391304,6.65267857142857,"""sig3""^""HI""",0.797973602484472,-2.35654732351381,1
"998","LIHC","HLA.A","value","ESig4","ESig3",0.00990184620788299,0.029,"0.00990","**","Wilcoxon",15.1010869565217,14.6441071428571,"""sig3""^""HI""",0.456979813664596,-1.53760200210104,1
"999","LIHC","HLA.B","value","ESig4","ESig3",0.0120088691328039,0.033,"0.01201","*","Wilcoxon",15.249347826087,14.5798214285714,"""sig3""^""HI""",0.669526397515529,-1.48148606012211,1
"1000","LIHC","HLA.C","value","ESig4","ESig3",0.257127816163991,0.4,"0.25713","ns","Wilcoxon",14.5978260869565,14.355,"""sig3""^""HI""",0.242826086956521,-0.397940008672038,0
"1001","LIHC","HLA.DPA1","value","ESig4","ESig3",0.00159104217474116,0.0084,"0.00159","**","Wilcoxon",11.8258695652174,11.0530357142857,"""sig3""^""HI""",0.772833850931677,-2.07572071393812,1
"1002","LIHC","HLA.DPB1","value","ESig4","ESig3",0.000189551461581954,0.0018,"0.00019","***","Wilcoxon",11.5634782608696,10.6989285714286,"""sig3""^""HI""",0.864549689440995,-2.74472749489669,1
"1003","LIHC","HLA.DQA1","value","ESig4","ESig3",0.0531732211194663,0.11,"0.05317","ns","Wilcoxon",9.6354347826087,9.02303571428572,"""sig3""^""HI""",0.612399068322981,-0.958607314841775,0
"1004","LIHC","HLA.DQA2","value","ESig4","ESig3",0.00576744309568247,0.021,"0.00577","**","Wilcoxon",7.56239130434783,6.53232142857143,"""sig3""^""HI""",1.0300698757764,-1.67778070526608,1
"1005","LIHC","HLA.DQB1","value","ESig4","ESig3",0.0159089389823653,0.04,"0.01591","*","Wilcoxon",10.2747826086957,9.60178571428571,"""sig3""^""HI""",0.672996894409938,-1.39794000867204,1
"1006","LIHC","HLA.DQB2","value","ESig4","ESig3",0.00971359728134956,0.029,"0.00971","**","Wilcoxon",5.39869565217391,4.47910714285714,"""sig3""^""HI""",0.91958850931677,-1.53760200210104,1
"1007","LIHC","HLA.DRA","value","ESig4","ESig3",0.00247477654292695,0.011,"0.00247","**","Wilcoxon",13.0871739130435,12.3135714285714,"""sig3""^""HI""",0.77360248447205,-1.95860731484178,1
"1008","LIHC","HLA.DRB1","value","ESig4","ESig3",0.00498782928470375,0.02,"0.00499","**","Wilcoxon",11.829347826087,11.0498214285714,"""sig3""^""HI""",0.779526397515529,-1.69897000433602,1
"1009","LIHC","HLA.DRB5","value","ESig4","ESig3",0.0863587832115979,0.16,"0.08636","ns","Wilcoxon",10.0530434782609,9.40732142857143,"""sig3""^""HI""",0.645722049689441,-0.795880017344075,0
"1010","LIHC","HMGB1","value","ESig4","ESig3",0.103583426102723,0.18,"0.10358","ns","Wilcoxon",11.9415217391304,11.9894642857143,"""sig4""^""HI""",-0.047942546583851,0.744727494896694,0
"1011","LIHC","ICAM1","value","ESig4","ESig3",0.00736188539208514,0.025,"0.00736","**","Wilcoxon",11.3236956521739,10.6046428571429,"""sig3""^""HI""",0.719052795031057,-1.60205999132796,1
"1012","LIHC","ICOS","value","ESig4","ESig3",0.00880619439079236,0.027,"0.00881","**","Wilcoxon",4.02521739130435,3.10767857142857,"""sig3""^""HI""",0.917538819875776,-1.56863623584101,1
"1013","LIHC","ICOSLG","value","ESig4","ESig3",0.518507063967652,0.67,"0.51851","ns","Wilcoxon",8.44195652173913,8.49482142857143,"""sig4""^""HI""",-0.0528649068322977,0.173925197299174,0
"1014","LIHC","IDO1","value","ESig4","ESig3",0.0240503584724123,0.056,"0.02405","*","Wilcoxon",5.55934782608696,4.61785714285714,"""sig3""^""HI""",0.941490683229814,-1.2518119729938,0
"1015","LIHC","IFNG","value","ESig4","ESig3",0.223030219548353,0.35,"0.22303","ns","Wilcoxon",1.81478260869565,1.42428571428571,"""sig3""^""HI""",0.390496894409938,-0.455931955649724,0
"1016","LIHC","IL10","value","ESig4","ESig3",0.00756614705563021,0.025,"0.00757","**","Wilcoxon",2.44739130434783,1.84982142857143,"""sig3""^""HI""",0.597569875776398,-1.60205999132796,1
"1017","LIHC","IL12A","value","ESig4","ESig3",0.703732515050943,0.8,"0.70373","ns","Wilcoxon",1.83804347826087,1.89482142857143,"""sig4""^""HI""",-0.056777950310559,0.0969100130080564,0
"1018","LIHC","IL13","value","ESig4","ESig3",0.885849705736781,0.95,"0.88585","ns","Wilcoxon",0.734565217391304,0.604642857142857,"""sig3""^""HI""",0.129922360248447,-0.0222763947111523,0
"1019","LIHC","IL1A","value","ESig4","ESig3",0.108079813334796,0.18,"0.10808","ns","Wilcoxon",0.743913043478261,0.522678571428571,"""sig3""^""HI""",0.221234472049689,-0.744727494896694,0
"1020","LIHC","IL1B","value","ESig4","ESig3",0.0150494289634415,0.04,"0.01505","*","Wilcoxon",4.47434782608696,3.77839285714286,"""sig3""^""HI""",0.6959549689441,-1.39794000867204,1
"1021","LIHC","IL2","value","ESig4","ESig3",0.0158734548910651,0.04,"0.01587","*","Wilcoxon",0.559565217391304,0.219821428571429,"""sig3""^""HI""",0.339743788819876,-1.39794000867204,1
"1022","LIHC","IL2RA","value","ESig4","ESig3",0.000328933156911539,0.0027,"0.00033","***","Wilcoxon",3.84891304347826,2.60517857142857,"""sig3""^""HI""",1.24373447204969,-2.56863623584101,1
"1023","LIHC","IL4","value","ESig4","ESig3",0.164934870292309,0.27,"0.16493","ns","Wilcoxon",0.154782608695652,0.0530357142857143,"""sig3""^""HI""",0.101746894409938,-0.568636235841013,0
"1024","LIHC","ITGB2","value","ESig4","ESig3",0.000156982808703671,0.0016,"0.00016","***","Wilcoxon",10.2532608695652,9.35178571428571,"""sig3""^""HI""",0.901475155279503,-2.79588001734407,1
"1025","LIHC","KIR2DL1","value","ESig4","ESig3",0.875317269812494,0.95,"0.87532","ns","Wilcoxon",0.693913043478261,0.65875,"""sig3""^""HI""",0.0351630434782609,-0.0222763947111523,0
"1026","LIHC","KIR2DL3","value","ESig4","ESig3",0.772458026598509,0.87,"0.77246","ns","Wilcoxon",1.10934782608696,1.14017857142857,"""sig4""^""HI""",-0.030830745341615,0.0604807473813815,0
"1027","LIHC","LAG3","value","ESig4","ESig3",0.163887136898206,0.27,"0.16389","ns","Wilcoxon",6.09434782608696,5.58553571428571,"""sig3""^""HI""",0.508812111801242,-0.568636235841013,0
"1028","LIHC","MICA","value","ESig4","ESig3",0.0833086938589789,0.15,"0.08331","ns","Wilcoxon",8.30782608695652,8.06303571428571,"""sig3""^""HI""",0.244790372670808,-0.823908740944319,0
"1029","LIHC","MICB","value","ESig4","ESig3",0.425474981069917,0.59,"0.42547","ns","Wilcoxon",6.33173913043478,6.51375,"""sig4""^""HI""",-0.182010869565217,0.229147988357856,0
"1030","LIHC","PDCD1","value","ESig4","ESig3",0.00136832933321255,0.0078,"0.00137","**","Wilcoxon",5.11652173913043,3.73321428571429,"""sig3""^""HI""",1.38330745341615,-2.10790539730952,1
"1031","LIHC","PDCD1LG2","value","ESig4","ESig3",0.0017444527526732,0.0087,"0.00174","**","Wilcoxon",4.80282608695652,4.12482142857143,"""sig3""^""HI""",0.678004658385093,-2.06048074738138,1
"1032","LIHC","PRF1","value","ESig4","ESig3",0.0194350365053252,0.047,"0.01944","*","Wilcoxon",7.36717391304348,6.79392857142857,"""sig3""^""HI""",0.573245341614907,-1.32790214206428,1
"1033","LIHC","SELP","value","ESig4","ESig3",3.09017052172735e-07,1.1e-05,"3.1e-07","****","Wilcoxon",5.90652173913043,4.06910714285714,"""sig3""^""HI""",1.83741459627329,-4.95860731484177,1
"1034","LIHC","SLAMF7","value","ESig4","ESig3",0.000346449539880344,0.0027,"0.00035","***","Wilcoxon",7.33347826086957,6.22821428571429,"""sig3""^""HI""",1.10526397515528,-2.56863623584101,1
"1035","LIHC","TGFB1","value","ESig4","ESig3",4.6405309471937e-07,1.1e-05,"4.6e-07","****","Wilcoxon",9.98282608695652,8.72375,"""sig3""^""HI""",1.25907608695652,-4.95860731484177,1
"1036","LIHC","TIGIT","value","ESig4","ESig3",0.00153704854353324,0.0084,"0.00154","**","Wilcoxon",5.12391304347826,4.09410714285714,"""sig3""^""HI""",1.02980590062112,-2.07572071393812,1
"1037","LIHC","TLR4","value","ESig4","ESig3",0.105777828540302,0.18,"0.10578","ns","Wilcoxon",7.78152173913043,7.55517857142857,"""sig3""^""HI""",0.226343167701863,-0.744727494896694,0
"1038","LIHC","TNF","value","ESig4","ESig3",0.00679035979660717,0.024,"0.00679","**","Wilcoxon",3.13369565217391,2.45071428571429,"""sig3""^""HI""",0.682981366459627,-1.61978875828839,1
"1039","LIHC","TNFRSF14","value","ESig4","ESig3",0.0240447694263666,0.056,"0.02404","*","Wilcoxon",10.7076086956522,10.3971428571429,"""sig3""^""HI""",0.310465838509318,-1.2518119729938,0
"1040","LIHC","TNFRSF18","value","ESig4","ESig3",0.00180510782950236,0.0087,"0.00181","**","Wilcoxon",5.07652173913043,3.95482142857143,"""sig3""^""HI""",1.12170031055901,-2.06048074738138,1
"1041","LIHC","TNFRSF4","value","ESig4","ESig3",0.0468820626626232,0.097,"0.04688","*","Wilcoxon",6.26521739130435,5.60410714285714,"""sig3""^""HI""",0.661110248447205,-1.01322826573376,0
"1042","LIHC","TNFRSF9","value","ESig4","ESig3",0.510848883823226,0.67,"0.51085","ns","Wilcoxon",2.19978260869565,1.96178571428571,"""sig3""^""HI""",0.237996894409938,-0.173925197299174,0
"1043","LIHC","TNFSF4","value","ESig4","ESig3",0.922313379931993,0.98,"0.92231","ns","Wilcoxon",5.92521739130435,5.93589285714286,"""sig4""^""HI""",-0.0106754658385091,0.00877392430750515,0
"1044","LIHC","TNFSF9","value","ESig4","ESig3",0.0290803667068947,0.067,"0.02908","*","Wilcoxon",3.90608695652174,3.11035714285714,"""sig3""^""HI""",0.795729813664596,-1.17392519729917,0
"1045","LIHC","VEGFA","value","ESig4","ESig3",0.337875792658284,0.49,"0.33788","ns","Wilcoxon",11.5197826086957,11.66375,"""sig4""^""HI""",-0.143967391304349,0.309803919971486,0
"1046","LIHC","VEGFB","value","ESig4","ESig3",0.0741695707824997,0.14,"0.07417","ns","Wilcoxon",9.6195652173913,9.02214285714286,"""sig3""^""HI""",0.597422360248448,-0.853871964321762,0
"1047","LIHC","VTCN1","value","ESig4","ESig3",0.0165530221234408,0.041,"0.01655","*","Wilcoxon",4.04086956521739,2.75642857142857,"""sig3""^""HI""",1.28444099378882,-1.38721614328026,1
"1048","LUAD","SBS1","value","ESig4","ESig3",0.126894883021723,0.19,"0.12689","ns","Wilcoxon",6.62222222222222,11.2637362637363,"""sig4""^""HI""",-4.64151404151404,0.721246399047171,0
"1049","LUAD","SBS2","value","ESig4","ESig3",0.997667016651544,1,"0.99767","ns","Wilcoxon",16.2222222222222,19.9010989010989,"""sig4""^""HI""",-3.67887667887668,0,0
"1050","LUAD","SBS3","value","ESig4","ESig3",0.319984217601011,0.39,"0.31998","ns","Wilcoxon",0.322222222222222,0,"""sig3""^""HI""",0.322222222222222,-0.408935392973501,0
"1051","LUAD","SBS4","value","ESig4","ESig3",0.0102497716245633,0.022,"0.01025","*","Wilcoxon",117.344444444444,170.593406593407,"""sig4""^""HI""",-53.2489621489621,1.65757731917779,1
"1052","LUAD","SBS13","value","ESig4","ESig3",0.757426823378962,0.81,"0.75743","ns","Wilcoxon",17.0777777777778,22.7032967032967,"""sig4""^""HI""",-5.62551892551893,0.0915149811213502,0
"1053","LUAD","SBS15","value","ESig4","ESig3",0.0431430472567569,0.077,"0.04314","*","Wilcoxon",2.44444444444444,0,"""sig3""^""HI""",2.44444444444444,-1.11350927482752,0
"1054","LUAD","Leukocyte Fraction","value","ESig4","ESig3",2.10591985518906e-09,2.7e-07,"2.1e-09","****","Wilcoxon",0.357462459796763,0.2520520496886,"""sig3""^""HI""",0.105410410108164,-6.56863623584101,1
"1055","LUAD","Stromal Fraction","value","ESig4","ESig3",1.22593717696358e-07,8e-06,"1.2e-07","****","Wilcoxon",0.620919540229885,0.49314606741573,"""sig3""^""HI""",0.127773472814155,-5.09691001300806,1
"1056","LUAD","Intratumor Heterogeneity","value","ESig4","ESig3",1.97199134674064e-06,3.7e-05,"2.0e-06","****","Wilcoxon",0.359770114942529,0.226067415730337,"""sig3""^""HI""",0.133702699212192,-4.43179827593301,1
"1057","LUAD","TIL Regional Fraction","value","ESig4","ESig3",0.111379186322081,0.18,"0.11138","ns","Wilcoxon",7.49289215325941,5.67594498857872,"""sig3""^""HI""",1.81694716468068,-0.744727494896694,0
"1058","LUAD","Proliferation","value","ESig4","ESig3",0.676817459236188,0.75,"0.67682","ns","Wilcoxon",-0.237606896551724,-0.239623376623377,"""sig3""^""HI""",0.00201648007165248,-0.1249387366083,0
"1059","LUAD","Wound Healing","value","ESig4","ESig3",0.508842089249745,0.59,"0.50884","ns","Wilcoxon",-0.0219425287356322,-0.00953246753246753,"""sig4""^""HI""",-0.0124100612031647,0.229147988357856,0
"1060","LUAD","Macrophage Regulation","value","ESig4","ESig3",1.12569766463625e-06,2.4e-05,"1.1e-06","****","Wilcoxon",0.775287356321839,0.384037662337662,"""sig3""^""HI""",0.391249693984177,-4.61978875828839,1
"1061","LUAD","Lymphocyte Infiltration Signature Score","value","ESig4","ESig3",8.11747464234462e-07,2.1e-05,"8.1e-07","****","Wilcoxon",1.33092643678161,0.734487012987013,"""sig3""^""HI""",0.596439423794596,-4.67778070526608,1
"1062","LUAD","IFN-gamma Response","value","ESig4","ESig3",4.36619344270485e-06,6.3e-05,"4.4e-06","****","Wilcoxon",0.476906896551724,-0.0225883116883117,"""sig3""^""HI""",0.499495208240036,-4.20065945054642,1
"1063","LUAD","TGF-beta Response","value","ESig4","ESig3",0.0100241373591887,0.022,"0.01002","*","Wilcoxon",0.24806091954023,0.124049350649351,"""sig3""^""HI""",0.124011568890879,-1.65757731917779,1
"1064","LUAD","SNV Neoantigens","value","ESig4","ESig3",0.00141357730629309,0.0042,"0.00141","**","Wilcoxon",97.25,144.566666666667,"""sig4""^""HI""",-47.3166666666667,2.3767507096021,1
"1065","LUAD","Indel Neoantigens","value","ESig4","ESig3",0.0103813396711119,0.022,"0.01038","*","Wilcoxon",69.3292682926829,119.16091954023,"""sig4""^""HI""",-49.831651247547,1.65757731917779,1
"1066","LUAD","Silent Mutation Rate","value","ESig4","ESig3",0.00705828061017971,0.016,"0.00706","**","Wilcoxon",1.83717349785111,2.47402063521648,"""sig4""^""HI""",-0.636847137365373,1.79588001734408,1
"1067","LUAD","Nonsilent Mutation Rate","value","ESig4","ESig3",0.00165959907123093,0.0047,"0.00166","**","Wilcoxon",5.85057888817222,8.35469862695824,"""sig4""^""HI""",-2.50411973878602,2.32790214206428,1
"1068","LUAD","Number of Segments","value","ESig4","ESig3",0.00186060721797669,0.0048,"0.00186","**","Wilcoxon",132.910112359551,180.230769230769,"""sig4""^""HI""",-47.3206568712187,2.31875876262441,1
"1069","LUAD","Fraction Altered","value","ESig4","ESig3",0.000648499681875466,0.0023,"0.00065","***","Wilcoxon",0.422573021401763,0.530294113527912,"""sig4""^""HI""",-0.107721092126149,2.63827216398241,1
"1070","LUAD","Aneuploidy Score","value","ESig4","ESig3",0.114640156753556,0.18,"0.11464","ns","Wilcoxon",12.632183908046,13.9555555555556,"""sig4""^""HI""",-1.32337164750958,0.744727494896694,0
"1071","LUAD","Homologous Recombination Defects","value","ESig4","ESig3",0.341534490571109,0.41,"0.34153","ns","Wilcoxon",25.1149425287356,27.9555555555556,"""sig4""^""HI""",-2.84061302681992,0.387216143280265,0
"1072","LUAD","BCR Evenness","value","ESig4","ESig3",0.457484679060979,0.54,"0.45748","ns","Wilcoxon",0.834903160426424,0.864762776868359,"""sig4""^""HI""",-0.0298596164419352,0.267606240177031,0
"1073","LUAD","BCR Shannon","value","ESig4","ESig3",0.86864119997269,0.89,"0.86864","ns","Wilcoxon",3.00046076626898,2.97527187723247,"""sig3""^""HI""",0.0251888890365035,-0.0506099933550872,0
"1074","LUAD","BCR Richness","value","ESig4","ESig3",0.632761888579536,0.71,"0.63276","ns","Wilcoxon",69.5176470588235,55.5402298850575,"""sig3""^""HI""",13.9774171737661,-0.148741651280925,0
"1075","LUAD","TCR Shannon","value","ESig4","ESig3",4.86501358010579e-07,2.1e-05,"4.9e-07","****","Wilcoxon",3.1720916660056,2.50922293383408,"""sig3""^""HI""",0.662868732171516,-4.67778070526608,1
"1076","LUAD","TCR Richness","value","ESig4","ESig3",6.45813837877188e-07,2.1e-05,"6.5e-07","****","Wilcoxon",33.9882352941176,18.2727272727273,"""sig3""^""HI""",15.7155080213904,-4.67778070526608,1
"1077","LUAD","TCR Evenness","value","ESig4","ESig3",0.0554437287499476,0.094,"0.05544","ns","Wilcoxon",0.975568527657879,0.977599494694984,"""sig4""^""HI""",-0.00203096703710504,1.0268721464003,0
"1078","LUAD","CTA Score","value","ESig4","ESig3",0.654327637899599,0.73,"0.65433","ns","Wilcoxon",2.98481183358616,2.93998935602155,"""sig3""^""HI""",0.0448224775646113,-0.136677139879544,0
"1079","LUAD","B Cells Memory","value","ESig4","ESig3",0.231030447229947,0.31,"0.23103","ns","Wilcoxon",0.0210074019862856,0.0131801807592689,"""sig3""^""HI""",0.00782722122701675,-0.508638306165727,0
"1080","LUAD","B Cells Naive","value","ESig4","ESig3",0.314798198400518,0.39,"0.31480","ns","Wilcoxon",0.0595448801932029,0.0729853534929059,"""sig4""^""HI""",-0.013440473299703,0.408935392973501,0
