"","group","Var1","Var2","r","adj.p","n","significant","label"
"4335","LUAD","Macrophages","Signature 3",0.08,0.321517080992554,225,0,"LUAD 
 (n=225)"
"4336","LUAD","ADORA2A","Signature 3",0.15,0.0446323257310934,243,1,"LUAD 
 (n=243)"
"4337","LUAD","ARG1","Signature 3",-0.1,0.372262331402541,142,0,"LUAD 
 (n=142)"
"4338","LUAD","BTLA","Signature 3",0.28,0.000123366426240095,243,1,"LUAD 
 (n=243)"
"4339","LUAD","BTN3A1","Signature 3",0.23,0.00220272984616826,243,1,"LUAD 
 (n=243)"
"4340","LUAD","BTN3A2","Signature 3",0.26,0.000407555182536764,243,1,"LUAD 
 (n=243)"
"4341","LUAD","C10orf54","Signature 3",0.18,0.0185685333100549,243,1,"LUAD 
 (n=243)"
"4342","LUAD","CCL5","Signature 3",0.3,5.47982483972334e-05,243,1,"LUAD 
 (n=243)"
"4343","LUAD","CD274","Signature 3",0.1,0.224465762779646,243,0,"LUAD 
 (n=243)"
"4344","LUAD","CD276","Signature 3",-0.04,0.616556940522916,243,0,"LUAD 
 (n=243)"
"4345","LUAD","CD27","Signature 3",0.26,0.00034248698231691,243,1,"LUAD 
 (n=243)"
"4346","LUAD","CD28","Signature 3",0.3,6.85027489922756e-05,243,1,"LUAD 
 (n=243)"
"4347","LUAD","CD40","Signature 3",0.2,0.00794165878081159,243,1,"LUAD 
 (n=243)"
"4348","LUAD","CD40LG","Signature 3",0.29,9.18830659380603e-05,242,1,"LUAD 
 (n=242)"
"4349","LUAD","CD70","Signature 3",0.23,0.00227898729386496,241,1,"LUAD 
 (n=241)"
"4350","LUAD","CD80","Signature 3",0.17,0.0234492356885655,243,1,"LUAD 
 (n=243)"
"4351","LUAD","CTLA4","Signature 3",0.25,0.000591449098871996,242,1,"LUAD 
 (n=242)"
"4352","LUAD","CX3CL1","Signature 3",0.1,0.21404930329407,243,0,"LUAD 
 (n=243)"
"4353","LUAD","CXCL10","Signature 3",0.28,0.000126515627731471,243,1,"LUAD 
 (n=243)"
"4354","LUAD","CXCL9","Signature 3",0.27,0.00021802214029776,243,1,"LUAD 
 (n=243)"
"4355","LUAD","EDNRB","Signature 3",0.05,0.51708511543629,243,0,"LUAD 
 (n=243)"
"4356","LUAD","ENTPD1","Signature 3",0.31,4.76826517390324e-05,243,1,"LUAD 
 (n=243)"
"4357","LUAD","GZMA","Signature 3",0.27,0.000246000491070163,243,1,"LUAD 
 (n=243)"
"4358","LUAD","HAVCR2","Signature 3",0.27,0.00019951448638636,243,1,"LUAD 
 (n=243)"
"4359","LUAD","HLA.A","Signature 3",0.21,0.00373727071952959,243,1,"LUAD 
 (n=243)"
"4360","LUAD","HLA.B","Signature 3",0.27,0.000240524905709588,243,1,"LUAD 
 (n=243)"
"4361","LUAD","HLA.C","Signature 3",0.16,0.0350893698786597,243,1,"LUAD 
 (n=243)"
"4362","LUAD","HLA.DPA1","Signature 3",0.28,0.000148386642201748,243,1,"LUAD 
 (n=243)"
"4363","LUAD","HLA.DPB1","Signature 3",0.27,0.00021802214029776,243,1,"LUAD 
 (n=243)"
"4364","LUAD","HLA.DQA1","Signature 3",0.22,0.00254802896247831,243,1,"LUAD 
 (n=243)"
"4365","LUAD","HLA.DQA2","Signature 3",0.21,0.00370972756285841,243,1,"LUAD 
 (n=243)"
"4366","LUAD","HLA.DQB1","Signature 3",0.2,0.00573779001907462,243,1,"LUAD 
 (n=243)"
"4367","LUAD","HLA.DQB2","Signature 3",0.23,0.00164832361956876,243,1,"LUAD 
 (n=243)"
"4368","LUAD","HLA.DRA","Signature 3",0.24,0.00141186181302604,243,1,"LUAD 
 (n=243)"
"4369","LUAD","HLA.DRB1","Signature 3",0.23,0.00187853452159359,243,1,"LUAD 
 (n=243)"
"4370","LUAD","HLA.DRB5","Signature 3",0.21,0.00547882123734682,243,1,"LUAD 
 (n=243)"
"4371","LUAD","HMGB1","Signature 3",-0.02,0.841123011222373,243,0,"LUAD 
 (n=243)"
"4372","LUAD","ICAM1","Signature 3",0.12,0.143487347986253,243,0,"LUAD 
 (n=243)"
"4373","LUAD","ICOS","Signature 3",0.27,0.000275005967212603,243,1,"LUAD 
 (n=243)"
"4374","LUAD","ICOSLG","Signature 3",0.16,0.0372108735816868,243,1,"LUAD 
 (n=243)"
"4375","LUAD","IDO1","Signature 3",0.26,0.000300810299238607,243,1,"LUAD 
 (n=243)"
"4376","LUAD","IFNA1","Signature 3",0,0.521611805543147,26,0,"LUAD 
 (n=26)"
"4377","LUAD","IFNA2","Signature 3",0,1,2,NA,"LUAD 
 (n=2)"
"4378","LUAD","IFNG","Signature 3",0.27,0.000401331667027988,230,1,"LUAD 
 (n=230)"
"4379","LUAD","IL10","Signature 3",0.2,0.00884193716638728,242,1,"LUAD 
 (n=242)"
"4380","LUAD","IL12A","Signature 3",0.16,0.0350893698786597,242,1,"LUAD 
 (n=242)"
"4381","LUAD","IL13","Signature 3",0.06,0.581860369920877,165,0,"LUAD 
 (n=165)"
"4382","LUAD","IL1A","Signature 3",0.09,0.279230541256107,240,0,"LUAD 
 (n=240)"
"4383","LUAD","IL1B","Signature 3",0.08,0.312115231439867,243,0,"LUAD 
 (n=243)"
"4384","LUAD","IL2","Signature 3",0.2,0.0417112260634225,151,1,"LUAD 
 (n=151)"
"4385","LUAD","IL2RA","Signature 3",0.12,0.132356471813974,243,0,"LUAD 
 (n=243)"
"4386","LUAD","IL4","Signature 3",0.02,0.93318922682882,63,0,"LUAD 
 (n=63)"
"4387","LUAD","ITGB2","Signature 3",0.22,0.00337779990215225,243,1,"LUAD 
 (n=243)"
"4388","LUAD","KIR2DL1","Signature 3",0.11,0.240607774369979,169,0,"LUAD 
 (n=169)"
"4389","LUAD","KIR2DL3","Signature 3",0.11,0.236292535679563,182,0,"LUAD 
 (n=182)"
"4390","LUAD","LAG3","Signature 3",0.2,0.00676481361517835,243,1,"LUAD 
 (n=243)"
"4391","LUAD","MICA","Signature 3",0.14,0.0780441824503254,243,0,"LUAD 
 (n=243)"
"4392","LUAD","MICB","Signature 3",0.22,0.00319711948849541,243,1,"LUAD 
 (n=243)"
"4393","LUAD","PDCD1","Signature 3",0.27,0.00020740341763136,243,1,"LUAD 
 (n=243)"
"4394","LUAD","PDCD1LG2","Signature 3",0.21,0.00373727071952959,243,1,"LUAD 
 (n=243)"
"4395","LUAD","PRF1","Signature 3",0.15,0.0446323257310934,243,1,"LUAD 
 (n=243)"
"4396","LUAD","SELP","Signature 3",0.08,0.310192014547485,243,0,"LUAD 
 (n=243)"
"4397","LUAD","SLAMF7","Signature 3",0.25,0.000673715908805362,243,1,"LUAD 
 (n=243)"
"4398","LUAD","TGFB1","Signature 3",0.06,0.461004325258435,243,0,"LUAD 
 (n=243)"
"4399","LUAD","TIGIT","Signature 3",0.3,5.28974695862254e-05,243,1,"LUAD 
 (n=243)"
"4400","LUAD","TLR4","Signature 3",0.18,0.0197036635172408,243,1,"LUAD 
 (n=243)"
"4401","LUAD","TNF","Signature 3",0.12,0.132356471813974,243,0,"LUAD 
 (n=243)"
"4402","LUAD","TNFRSF14","Signature 3",0.14,0.065275431353822,243,0,"LUAD 
 (n=243)"
"4403","LUAD","TNFRSF18","Signature 3",0.16,0.0386478522692635,243,1,"LUAD 
 (n=243)"
"4404","LUAD","TNFRSF4","Signature 3",0.17,0.0225008504911953,243,1,"LUAD 
 (n=243)"
"4405","LUAD","TNFRSF9","Signature 3",0.22,0.00288781431179461,241,1,"LUAD 
 (n=241)"
"4406","LUAD","TNFSF4","Signature 3",0.27,0.00020740341763136,243,1,"LUAD 
 (n=243)"
"4407","LUAD","TNFSF9","Signature 3",0.09,0.280424615271354,243,0,"LUAD 
 (n=243)"
"4408","LUAD","VEGFA","Signature 3",-0.02,0.838530018220655,243,0,"LUAD 
 (n=243)"
"4409","LUAD","VEGFB","Signature 3",-0.05,0.563803892328401,243,0,"LUAD 
 (n=243)"
"4410","LUAD","VTCN1","Signature 3",0.06,0.490814921030364,239,0,"LUAD 
 (n=239)"
"4411","LUAD","Leukocyte Fraction","Signature 4",-0.37,6.31993661695831e-07,238,1,"LUAD 
 (n=238)"
"4412","LUAD","Stromal Fraction","Signature 4",-0.29,9.21943644011969e-05,234,1,"LUAD 
 (n=234)"
"4413","LUAD","Intratumor Heterogeneity","Signature 4",-0.28,0.000201924371151487,224,1,"LUAD 
 (n=224)"
"4414","LUAD","TIL Regional Fraction","Signature 4",-0.09,0.290489563187726,201,0,"LUAD 
 (n=201)"
"4415","LUAD","Proliferation","Signature 4",0.13,0.115173116284553,219,0,"LUAD 
 (n=219)"
"4416","LUAD","Wound Healing","Signature 4",0.13,0.127585838406962,216,0,"LUAD 
 (n=216)"
"4417","LUAD","Macrophage Regulation","Signature 4",-0.3,9.18830659380603e-05,219,1,"LUAD 
 (n=219)"
"4418","LUAD","Lymphocyte Infiltration Signature Score","Signature 4",-0.31,7.06476899423642e-05,219,1,"LUAD 
 (n=219)"
"4419","LUAD","IFN-gamma Response","Signature 4",-0.31,6.34428928342301e-05,219,1,"LUAD 
 (n=219)"
"4420","LUAD","TGF-beta Response","Signature 4",-0.17,0.0379700864917207,219,1,"LUAD 
 (n=219)"
"4421","LUAD","SNV Neoantigens","Signature 4",0.28,0.000211970492043572,233,1,"LUAD 
 (n=233)"
"4422","LUAD","Indel Neoantigens","Signature 4",0.13,0.115173116284553,212,0,"LUAD 
 (n=212)"
"4423","LUAD","Silent Mutation Rate","Signature 4",0.26,0.000412376402894307,239,1,"LUAD 
 (n=239)"
"4424","LUAD","Nonsilent Mutation Rate","Signature 4",0.28,0.000148386642201748,239,1,"LUAD 
 (n=239)"
"4425","LUAD","Number of Segments","Signature 4",0.25,0.000584691752180339,239,1,"LUAD 
 (n=239)"
"4426","LUAD","Fraction Altered","Signature 4",0.31,4.44869700339882e-05,239,1,"LUAD 
 (n=239)"
"4427","LUAD","Aneuploidy Score","Signature 4",0.21,0.00560383427338931,234,1,"LUAD 
 (n=234)"
"4428","LUAD","Homologous Recombination Defects","Signature 4",0.13,0.113109703363153,235,0,"LUAD 
 (n=235)"
"4429","LUAD","BCR Evenness","Signature 4",0.04,0.616971821590518,220,0,"LUAD 
 (n=220)"
"4430","LUAD","BCR Shannon","Signature 4",-0.03,0.753899016456827,220,0,"LUAD 
 (n=220)"
"4431","LUAD","BCR Richness","Signature 4",-0.04,0.612731792604763,222,0,"LUAD 
 (n=222)"
"4432","LUAD","TCR Shannon","Signature 4",-0.33,4.19064713085442e-05,215,1,"LUAD 
 (n=215)"
"4433","LUAD","TCR Richness","Signature 4",-0.33,4.67037421494489e-05,215,1,"LUAD 
 (n=215)"
"4434","LUAD","TCR Evenness","Signature 4",0.09,0.280424615271354,215,0,"LUAD 
 (n=215)"
"4435","LUAD","CTA Score","Signature 4",-0.01,0.884839804142121,212,0,"LUAD 
 (n=212)"
"4436","LUAD","B Cells Memory","Signature 4",-0.14,0.280424615271354,98,0,"LUAD 
 (n=98)"
"4437","LUAD","B Cells Naive","Signature 4",0,0.984893323894629,199,0,"LUAD 
 (n=199)"
"4438","LUAD","Dendritic Cells Activated","Signature 4",0.12,0.250913041045289,150,0,"LUAD 
 (n=150)"
"4439","LUAD","Dendritic Cells Resting","Signature 4",0.02,0.852523943172484,146,0,"LUAD 
 (n=146)"
"4440","LUAD","Macrophages M0","Signature 4",0.13,0.18403409474486,155,0,"LUAD 
 (n=155)"
"4441","LUAD","Macrophages M1","Signature 4",-0.06,0.506873252990313,194,0,"LUAD 
 (n=194)"
"4442","LUAD","Macrophages M2","Signature 4",-0.08,0.372262331402541,219,0,"LUAD 
 (n=219)"
"4443","LUAD","Mast Cells Activated","Signature 4",0.17,0.29200038115895,59,0,"LUAD 
 (n=59)"
"4444","LUAD","Mast Cells Resting","Signature 4",0.01,0.922225266091963,184,0,"LUAD 
 (n=184)"
"4445","LUAD","Monocytes","Signature 4",0.08,0.387819300527103,194,0,"LUAD 
 (n=194)"
"4446","LUAD","NK Cells Activated","Signature 4",0.02,0.859916963769001,179,0,"LUAD 
 (n=179)"
"4447","LUAD","NK Cells Resting","Signature 4",0.26,0.0607373373187147,77,0,"LUAD 
 (n=77)"
"4448","LUAD","Plasma Cells","Signature 4",-0.01,0.932770405461349,211,0,"LUAD 
 (n=211)"
"4449","LUAD","T Cells CD4 Memory Activated","Signature 4",-0.05,0.778067526272071,59,0,"LUAD 
 (n=59)"
"4450","LUAD","T Cells CD4 Memory Resting","Signature 4",-0.15,0.087381052148244,201,0,"LUAD 
 (n=201)"
"4451","LUAD","T Cells CD4 Naive","Signature 4",0,1,0,NA,"LUAD 
 (n=0)"
"4452","LUAD","T Cells CD8","Signature 4",-0.07,0.446919984768965,219,0,"LUAD 
 (n=219)"
"4453","LUAD","T Cells Follicular Helper","Signature 4",0.11,0.203458800809998,213,0,"LUAD 
 (n=213)"
"4454","LUAD","T Cells gamma delta","Signature 4",0,0.601240595093375,8,0,"LUAD 
 (n=8)"
"4455","LUAD","T Cells Regulatory Tregs","Signature 4",-0.17,0.0498653215719389,185,1,"LUAD 
 (n=185)"
"4456","LUAD","Lymphocytes","Signature 4",-0.06,0.530066305345886,219,0,"LUAD 
 (n=219)"
"4457","LUAD","Neutrophils...60","Signature 4",0.16,0.135433017315867,136,0,"LUAD 
 (n=136)"
"4458","LUAD","Eosinophils...61","Signature 4",0,0.0179001144741192,6,1,"LUAD 
 (n=6)"
"4459","LUAD","Mast Cells","Signature 4",-0.05,0.601240595093375,217,0,"LUAD 
 (n=217)"
"4460","LUAD","Dendritic Cells","Signature 4",0.04,0.663079837608227,200,0,"LUAD 
 (n=200)"
"4461","LUAD","Macrophages","Signature 4",0.02,0.843901627801911,219,0,"LUAD 
 (n=219)"
"4462","LUAD","ADORA2A","Signature 4",-0.11,0.18054374400789,238,0,"LUAD 
 (n=238)"
"4463","LUAD","ARG1","Signature 4",0.07,0.554283680843811,141,0,"LUAD 
 (n=141)"
"4464","LUAD","BTLA","Signature 4",-0.29,8.2589360493473e-05,238,1,"LUAD 
 (n=238)"
"4465","LUAD","BTN3A1","Signature 4",-0.22,0.00331950577622362,238,1,"LUAD 
 (n=238)"
"4466","LUAD","BTN3A2","Signature 4",-0.23,0.00225776016809613,238,1,"LUAD 
 (n=238)"
"4467","LUAD","C10orf54","Signature 4",-0.19,0.0111766034874225,238,1,"LUAD 
 (n=238)"
"4468","LUAD","CCL5","Signature 4",-0.21,0.00445892432239857,238,1,"LUAD 
 (n=238)"
"4469","LUAD","CD274","Signature 4",-0.01,0.92585090667045,238,0,"LUAD 
 (n=238)"
"4470","LUAD","CD276","Signature 4",0.03,0.705427151209771,238,0,"LUAD 
 (n=238)"
"4471","LUAD","CD27","Signature 4",-0.29,0.000123366426240095,238,1,"LUAD 
 (n=238)"
"4472","LUAD","CD28","Signature 4",-0.3,6.85027489922756e-05,238,1,"LUAD 
 (n=238)"
"4473","LUAD","CD40","Signature 4",-0.18,0.0189650167786787,238,1,"LUAD 
 (n=238)"
"4474","LUAD","CD40LG","Signature 4",-0.33,1.63477716971223e-05,237,1,"LUAD 
 (n=237)"
"4475","LUAD","CD70","Signature 4",-0.14,0.0743409315725404,236,0,"LUAD 
 (n=236)"
"4476","LUAD","CD80","Signature 4",-0.12,0.128049873772409,238,0,"LUAD 
 (n=238)"
"4477","LUAD","CTLA4","Signature 4",-0.18,0.019373609555643,237,1,"LUAD 
 (n=237)"
"4478","LUAD","CX3CL1","Signature 4",-0.18,0.017645239465917,238,1,"LUAD 
 (n=238)"
"4479","LUAD","CXCL10","Signature 4",-0.14,0.0697825473648816,238,0,"LUAD 
 (n=238)"
"4480","LUAD","CXCL9","Signature 4",-0.15,0.0506315080504956,238,0,"LUAD 
 (n=238)"
"4481","LUAD","EDNRB","Signature 4",-0.06,0.459163904148858,238,0,"LUAD 
 (n=238)"
"4482","LUAD","ENTPD1","Signature 4",-0.26,0.000517260687248704,238,1,"LUAD 
 (n=238)"
"4483","LUAD","GZMA","Signature 4",-0.16,0.0337613515652507,238,1,"LUAD 
 (n=238)"
"4484","LUAD","HAVCR2","Signature 4",-0.18,0.0193838116823345,238,1,"LUAD 
 (n=238)"
"4485","LUAD","HLA.A","Signature 4",-0.18,0.0160187189365644,238,1,"LUAD 
 (n=238)"
"4486","LUAD","HLA.B","Signature 4",-0.25,0.000813957509088217,238,1,"LUAD 
 (n=238)"
"4487","LUAD","HLA.C","Signature 4",-0.15,0.0500916378092528,238,0,"LUAD 
 (n=238)"
"4488","LUAD","HLA.DPA1","Signature 4",-0.3,6.50198554814317e-05,238,1,"LUAD 
 (n=238)"
"4489","LUAD","HLA.DPB1","Signature 4",-0.29,9.18830659380603e-05,238,1,"LUAD 
 (n=238)"
"4490","LUAD","HLA.DQA1","Signature 4",-0.18,0.0163373449517531,238,1,"LUAD 
 (n=238)"
"4491","LUAD","HLA.DQA2","Signature 4",-0.22,0.00340277026831935,238,1,"LUAD 
 (n=238)"
"4492","LUAD","HLA.DQB1","Signature 4",-0.24,0.00102819857537192,238,1,"LUAD 
 (n=238)"
"4493","LUAD","HLA.DQB2","Signature 4",-0.3,5.47982483972334e-05,238,1,"LUAD 
 (n=238)"
"4494","LUAD","HLA.DRA","Signature 4",-0.24,0.00130202119233034,238,1,"LUAD 
 (n=238)"
"4495","LUAD","HLA.DRB1","Signature 4",-0.26,0.000386757892124369,238,1,"LUAD 
 (n=238)"
"4496","LUAD","HLA.DRB5","Signature 4",-0.27,0.000271258808111416,238,1,"LUAD 
 (n=238)"
"4497","LUAD","HMGB1","Signature 4",0.07,0.412373893370532,238,0,"LUAD 
 (n=238)"
"4498","LUAD","ICAM1","Signature 4",-0.15,0.0613919860087158,238,0,"LUAD 
 (n=238)"
"4499","LUAD","ICOS","Signature 4",-0.19,0.0115408316841493,238,1,"LUAD 
 (n=238)"
"4500","LUAD","ICOSLG","Signature 4",-0.14,0.0658407928594862,238,0,"LUAD 
 (n=238)"
"4501","LUAD","IDO1","Signature 4",-0.18,0.019373609555643,238,1,"LUAD 
 (n=238)"
"4502","LUAD","IFNA1","Signature 4",0,0.785779191996063,24,0,"LUAD 
 (n=24)"
"4503","LUAD","IFNA2","Signature 4",0,1,2,NA,"LUAD 
 (n=2)"
"4504","LUAD","IFNG","Signature 4",-0.15,0.0616752239776911,224,0,"LUAD 
 (n=224)"
"4505","LUAD","IL10","Signature 4",-0.1,0.240607774369979,237,0,"LUAD 
 (n=237)"
"4506","LUAD","IL12A","Signature 4",-0.05,0.563803892328401,237,0,"LUAD 
 (n=237)"
"4507","LUAD","IL13","Signature 4",-0.04,0.663929468338123,163,0,"LUAD 
 (n=163)"
"4508","LUAD","IL1A","Signature 4",-0.05,0.563803892328401,235,0,"LUAD 
 (n=235)"
"4509","LUAD","IL1B","Signature 4",-0.02,0.78525398753966,238,0,"LUAD 
 (n=238)"
"4510","LUAD","IL2","Signature 4",-0.01,0.922225266091963,145,0,"LUAD 
 (n=145)"
"4511","LUAD","IL2RA","Signature 4",-0.07,0.387819300527103,238,0,"LUAD 
 (n=238)"
"4512","LUAD","IL4","Signature 4",0.09,0.601240595093375,62,0,"LUAD 
 (n=62)"
"4513","LUAD","ITGB2","Signature 4",-0.22,0.00276513308262523,238,1,"LUAD 
 (n=238)"
"4514","LUAD","KIR2DL1","Signature 4",-0.04,0.7068219219099,165,0,"LUAD 
 (n=165)"
"4515","LUAD","KIR2DL3","Signature 4",0.04,0.676679287822734,177,0,"LUAD 
 (n=177)"
"4516","LUAD","LAG3","Signature 4",-0.15,0.0515731451051773,238,0,"LUAD 
 (n=238)"
"4517","LUAD","MICA","Signature 4",-0.09,0.250680782310572,238,0,"LUAD 
 (n=238)"
"4518","LUAD","MICB","Signature 4",-0.14,0.0689067107272921,238,0,"LUAD 
 (n=238)"
"4519","LUAD","PDCD1","Signature 4",-0.2,0.00952054836337698,238,1,"LUAD 
 (n=238)"
"4520","LUAD","PDCD1LG2","Signature 4",-0.12,0.120559553368614,238,0,"LUAD 
 (n=238)"
"4521","LUAD","PRF1","Signature 4",-0.1,0.221198648629847,238,0,"LUAD 
 (n=238)"
"4522","LUAD","SELP","Signature 4",-0.1,0.225704585498349,238,0,"LUAD 
 (n=238)"
"4523","LUAD","SLAMF7","Signature 4",-0.18,0.0189650167786787,238,1,"LUAD 
 (n=238)"
"4524","LUAD","TGFB1","Signature 4",-0.14,0.069213434834958,238,0,"LUAD 
 (n=238)"
"4525","LUAD","TIGIT","Signature 4",-0.24,0.0015625364910294,238,1,"LUAD 
 (n=238)"
"4526","LUAD","TLR4","Signature 4",-0.12,0.132356471813974,238,0,"LUAD 
 (n=238)"
"4527","LUAD","TNF","Signature 4",-0.15,0.0616752239776911,238,0,"LUAD 
 (n=238)"
"4528","LUAD","TNFRSF14","Signature 4",-0.23,0.00220272984616826,238,1,"LUAD 
 (n=238)"
"4529","LUAD","TNFRSF18","Signature 4",-0.15,0.0608063178418189,238,0,"LUAD 
 (n=238)"
"4530","LUAD","TNFRSF4","Signature 4",-0.21,0.00560383427338931,238,1,"LUAD 
 (n=238)"
"4531","LUAD","TNFRSF9","Signature 4",-0.13,0.117861021215529,236,0,"LUAD 
 (n=236)"
"4532","LUAD","TNFSF4","Signature 4",-0.16,0.0350893698786597,238,1,"LUAD 
 (n=238)"
"4533","LUAD","TNFSF9","Signature 4",-0.12,0.143487347986253,238,0,"LUAD 
 (n=238)"
"4534","LUAD","VEGFA","Signature 4",0.01,0.877356627315734,238,0,"LUAD 
 (n=238)"
"4535","LUAD","VEGFB","Signature 4",0.07,0.368387973492692,238,0,"LUAD 
 (n=238)"
"4536","LUAD","VTCN1","Signature 4",-0.08,0.321404316187376,234,0,"LUAD 
 (n=234)"
"4537","LUSC","Leukocyte Fraction","Signature 1",0.19,0.126951983765853,110,0,"LUSC 
 (n=110)"
"4538","LUSC","Stromal Fraction","Signature 1",0.09,0.532478519134493,110,0,"LUSC 
 (n=110)"
"4539","LUSC","Intratumor Heterogeneity","Signature 1",-0.02,0.916258434061032,109,0,"LUSC 
 (n=109)"
"4540","LUSC","TIL Regional Fraction","Signature 1",0.04,0.847529488216928,76,0,"LUSC 
 (n=76)"
"4541","LUSC","Proliferation","Signature 1",-0.33,0.00275191692060639,110,1,"LUSC 
 (n=110)"
"4542","LUSC","Wound Healing","Signature 1",-0.26,0.0265553184527425,109,1,"LUSC 
 (n=109)"
"4543","LUSC","Macrophage Regulation","Signature 1",0.21,0.0900131375632966,110,0,"LUSC 
 (n=110)"
"4544","LUSC","Lymphocyte Infiltration Signature Score","Signature 1",0.2,0.10079405948282,110,0,"LUSC 
 (n=110)"
"4545","LUSC","IFN-gamma Response","Signature 1",0.06,0.709713525617676,110,0,"LUSC 
 (n=110)"
"4546","LUSC","TGF-beta Response","Signature 1",0.11,0.474756477894425,110,0,"LUSC 
 (n=110)"
"4547","LUSC","SNV Neoantigens","Signature 1",-0.37,0.000775634886822552,108,1,"LUSC 
 (n=108)"
"4548","LUSC","Indel Neoantigens","Signature 1",-0.15,0.286789876217708,102,0,"LUSC 
 (n=102)"
"4549","LUSC","Silent Mutation Rate","Signature 1",-0.38,0.000481644289048608,109,1,"LUSC 
 (n=109)"
"4550","LUSC","Nonsilent Mutation Rate","Signature 1",-0.37,0.000664096190005903,109,1,"LUSC 
 (n=109)"
"4551","LUSC","Number of Segments","Signature 1",-0.34,0.00179775354576051,110,1,"LUSC 
 (n=110)"
"4552","LUSC","Fraction Altered","Signature 1",-0.35,0.00129769910708292,110,1,"LUSC 
 (n=110)"
"4553","LUSC","Aneuploidy Score","Signature 1",-0.4,0.000261449172218027,109,1,"LUSC 
 (n=109)"
"4554","LUSC","Homologous Recombination Defects","Signature 1",-0.45,2.32938971925942e-05,109,1,"LUSC 
 (n=109)"
"4555","LUSC","BCR Evenness","Signature 1",0.13,0.400180769787816,102,0,"LUSC 
 (n=102)"
"4556","LUSC","BCR Shannon","Signature 1",0.2,0.118046681934666,102,0,"LUSC 
 (n=102)"
"4557","LUSC","BCR Richness","Signature 1",0.19,0.148374511589065,105,0,"LUSC 
 (n=105)"
"4558","LUSC","TCR Shannon","Signature 1",0.11,0.467095554539616,103,0,"LUSC 
 (n=103)"
"4559","LUSC","TCR Richness","Signature 1",0.1,0.537008317369594,104,0,"LUSC 
 (n=104)"
"4560","LUSC","TCR Evenness","Signature 1",0.03,0.868103865001976,103,0,"LUSC 
 (n=103)"
"4561","LUSC","CTA Score","Signature 1",-0.24,0.0405929908005039,108,1,"LUSC 
 (n=108)"
"4562","LUSC","B Cells Memory","Signature 1",0.32,0.145091539351819,38,0,"LUSC 
 (n=38)"
"4563","LUSC","B Cells Naive","Signature 1",0.07,0.700425957061202,97,0,"LUSC 
 (n=97)"
"4564","LUSC","Dendritic Cells Activated","Signature 1",0,0.992065313911156,74,0,"LUSC 
 (n=74)"
"4565","LUSC","Dendritic Cells Resting","Signature 1",0.4,0.00216694414182401,78,1,"LUSC 
 (n=78)"
"4566","LUSC","Macrophages M0","Signature 1",-0.14,0.394146736005077,91,0,"LUSC 
 (n=91)"
"4567","LUSC","Macrophages M1","Signature 1",-0.14,0.353939126222186,104,0,"LUSC 
 (n=104)"
"4568","LUSC","Macrophages M2","Signature 1",0.05,0.749480741001182,110,0,"LUSC 
 (n=110)"
"4569","LUSC","Mast Cells Activated","Signature 1",-0.03,0.904476792784426,57,0,"LUSC 
 (n=57)"
"4570","LUSC","Mast Cells Resting","Signature 1",0.02,0.904476792784426,71,0,"LUSC 
 (n=71)"
"4571","LUSC","Monocytes","Signature 1",0.21,0.159739151808444,78,0,"LUSC 
 (n=78)"
"4572","LUSC","NK Cells Activated","Signature 1",-0.11,0.585358638185039,66,0,"LUSC 
 (n=66)"
"4573","LUSC","NK Cells Resting","Signature 1",0.07,0.729388944844689,67,0,"LUSC 
 (n=67)"
"4574","LUSC","Plasma Cells","Signature 1",0.08,0.585747276643751,107,0,"LUSC 
 (n=107)"
"4575","LUSC","T Cells CD4 Memory Activated","Signature 1",-0.24,0.243065768954545,49,0,"LUSC 
 (n=49)"
"4576","LUSC","T Cells CD4 Memory Resting","Signature 1",0,0.992065313911156,86,0,"LUSC 
 (n=86)"
"4577","LUSC","T Cells CD4 Naive","Signature 1",0,0.289200764521093,12,0,"LUSC 
 (n=12)"
"4578","LUSC","T Cells CD8","Signature 1",-0.05,0.740312730974038,110,0,"LUSC 
 (n=110)"
"4579","LUSC","T Cells Follicular Helper","Signature 1",-0.11,0.489483496100519,104,0,"LUSC 
 (n=104)"
"4580","LUSC","T Cells gamma delta","Signature 1",0,1,2,NA,"LUSC 
 (n=2)"
"4581","LUSC","T Cells Regulatory Tregs","Signature 1",0.08,0.676922895167887,76,0,"LUSC 
 (n=76)"
"4582","LUSC","Lymphocytes","Signature 1",0.03,0.85124494394214,110,0,"LUSC 
 (n=110)"
"4583","LUSC","Neutrophils...60","Signature 1",-0.02,0.910779957385093,69,0,"LUSC 
 (n=69)"
"4584","LUSC","Eosinophils...61","Signature 1",0,0.520707751604479,13,0,"LUSC 
 (n=13)"
"4585","LUSC","Mast Cells","Signature 1",0,0.992065313911156,108,0,"LUSC 
 (n=108)"
"4586","LUSC","Dendritic Cells","Signature 1",0.13,0.400180769787816,99,0,"LUSC 
 (n=99)"
"4587","LUSC","Macrophages","Signature 1",-0.1,0.520707751604479,110,0,"LUSC 
 (n=110)"
"4588","LUSC","ADORA2A","Signature 1",0.14,0.326007693940187,110,0,"LUSC 
 (n=110)"
"4589","LUSC","ARG1","Signature 1",-0.17,0.294277084089716,82,0,"LUSC 
 (n=82)"
"4590","LUSC","BTLA","Signature 1",0.21,0.0898744877372025,110,0,"LUSC 
 (n=110)"
